stage,id,ping,mem,memExt,timestamp,init,drivers,p0,p1,p2,p3,yaw,pitch,roll
5,4271,101903,0.6394834518432617,0.005118250846862793,92922416,255,1,98.38130187988281,98.14942932128906,98.02227020263672,98.15690612792969,127.28355407714844,-5.289711952209473,-1.3624306917190552
7,1257,66258,0.5970993041992188,0.005118250846862793,92362181,255,1,98.2017822265625,98.68049621582031,97.61836242675781,98.418701171875,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
0,62943,14108,0.5889345407485962,0.005118250846862793,93542362,255,1,98.34390258789062,98.44862365722656,98.53837585449219,98.05219268798828,-113.69842529296875,0.9842821359634399,-1.78827702999115
5,4271,101903,0.6394834518432617,0.005118250846862793,92942413,255,1,98.38877868652344,98.14942932128906,98.02974700927734,98.16438293457031,127.28396606445312,-5.286548137664795,-1.3718305826187134
1,1609,20923,0.5967422723770142,0.005118250846862793,93762292,255,1,96.99005889892578,97.31917572021484,98.63561248779297,98.0372314453125,-64.13610076904297,1.1755602359771729,-0.9428671598434448
3,31133,65418,0.6350288391113281,0.005118250846862793,95524343,255,1,97.65575408935547,98.29154205322266,98.29901885986328,98.79269409179688,128.41082763671875,-5.670094966888428,0.4404536783695221
7,1257,66258,0.5970993041992188,0.005118250846862793,92383078,255,1,98.2017822265625,98.68049621582031,97.62584686279297,98.4411392211914,-112.94509887695312,-0.31692466139793396,-0.9399126768112183
0,62943,14108,0.5907451510429382,0.005118250846862793,93563439,255,1,98.5608139038086,98.44862365722656,98.53089904785156,98.05219268798828,-113.69847869873047,0.9901373982429504,-1.7844531536102295
1,1609,20923,0.5929336547851562,0.005118250846862793,93782288,255,1,96.92273712158203,97.31917572021484,98.68797302246094,98.02974700927734,-64.13610076904297,1.1755602359771729,-0.9428671598434448
6,35431,86935,0.6320486068725586,0.005118250846862793,95944359,255,1,98.58325958251953,98.02974700927734,98.10455322265625,98.15690612792969,142.5064239501953,-9.560467720031738,-1.6990435123443604
7,1257,66258,0.5970993041992188,0.005118250846862793,92402502,255,1,98.18682861328125,98.67301177978516,97.61836242675781,98.4411392211914,-112.94509887695312,-0.31692466139793396,-0.9399126768112183
4,62872,59421,0.598807692527771,0.005118250846862793,95442303,255,1,98.17935180664062,98.83757019042969,98.2017822265625,97.88015747070312,-130.62704467773438,-4.004279613494873,-0.7861246466636658
2,22877,18375,0.5943212509155273,0.005118250846862793,92362305,255,1,98.12698364257812,98.11203002929688,98.28406524658203,98.56829833984375,-14.68583869934082,0.6587452292442322,-2.0031509399414062
3,31133,65418,0.5951591730117798,0.005118250846862793,95562285,255,1,97.66324615478516,98.29154205322266,98.29901885986328,98.81512451171875,128.41082763671875,-5.670094966888428,0.4404536783695221
0,62943,14108,0.5907451510429382,0.005118250846862793,93582296,255,1,98.5608139038086,98.44862365722656,98.5234146118164,98.05219268798828,-113.69847869873047,0.9901373982429504,-1.7844531536102295
6,35431,86935,0.6320486068725586,0.005118250846862793,95962370,255,1,98.58325958251953,98.05219268798828,98.10455322265625,98.19430541992188,142.5064239501953,-9.560467720031738,-1.6990435123443604
5,4271,101903,0.5990766286849976,0.005118250846862793,92983851,255,1,98.37382507324219,98.14195251464844,98.00731658935547,98.14195251464844,127.27766418457031,-5.286479949951172,-1.3715029954910278
1,1609,20923,0.5929336547851562,0.005118250846862793,93802228,255,1,96.92273712158203,97.3565673828125,98.6430892944336,98.02974700927734,-64.13622283935547,1.1777726411819458,-0.9525087475776672
7,1257,66258,0.5970993041992188,0.005118250846862793,92422858,255,1,98.17935180664062,98.6430892944336,97.60340118408203,98.32146453857422,-112.94509887695312,-0.31692466139793396,-0.9399126768112183
3,31133,65418,0.5951591730117798,0.005118250846862793,95582276,255,1,97.66324615478516,98.29901885986328,98.29154205322266,98.8226089477539,128.41082763671875,-5.670094966888428,0.4404536783695221
5,4271,101903,0.5990766286849976,0.005118250846862793,93003616,255,1,98.36634063720703,98.13446807861328,97.99234771728516,98.14195251464844,127.27766418457031,-5.286479949951172,-1.3715029954910278
0,62943,14108,0.5907451510429382,0.005118250846862793,93602218,255,1,98.54586029052734,98.42617797851562,98.53837585449219,98.05219268798828,-113.68879699707031,0.9903057217597961,-1.7844010591506958
1,1609,20923,0.5929336547851562,0.005118250846862793,93823592,255,1,96.96013641357422,97.34160614013672,98.6580581665039,98.02974700927734,-64.13618469238281,1.1814862489700317,-0.9465814828872681
2,22877,18375,0.5943212509155273,0.005118250846862793,92402351,255,1,98.12698364257812,98.11203002929688,98.25414276123047,98.53837585449219,-14.68583869934082,0.6587452292442322,-2.0031509399414062
7,1257,66258,0.5970993041992188,0.005118250846862793,92442232,255,1,98.16438293457031,98.6430892944336,97.60340118408203,98.42617797851562,-112.94509887695312,-0.31692466139793396,-0.9399126768112183
6,35431,86935,0.6320486068725586,0.005118250846862793,95987628,255,1,98.56829833984375,98.0596694946289,98.14942932128906,98.19430541992188,142.50582885742188,-9.558237075805664,-1.6923487186431885
0,62943,14108,0.5907451510429382,0.005118250846862793,93622200,255,1,98.55333709716797,98.44862365722656,98.53837585449219,98.06715393066406,-113.69837188720703,0.9863141179084778,-1.7785969972610474
3,31133,65418,0.5951591730117798,0.005118250846862793,95604043,255,1,97.6781997680664,98.29154205322266,98.2765884399414,98.83757019042969,128.41082763671875,-5.670094966888428,0.4404536783695221
5,4271,101903,0.5990766286849976,0.005118250846862793,93022382,255,1,98.35137939453125,98.1195068359375,97.99234771728516,98.14195251464844,127.27766418457031,-5.286479949951172,-1.3715029954910278
1,1609,20923,0.5929336547851562,0.005118250846862793,93842400,255,1,96.94518280029297,97.36405181884766,98.6580581665039,98.04470825195312,-64.13993835449219,1.1778026819229126,-0.9525960087776184
7,1257,66258,0.5970993041992188,0.005118250846862793,92463409,255,1,98.16438293457031,98.65057373046875,97.5959243774414,98.41122436523438,-1.9712635278701782,-0.3207876682281494,-0.9340824484825134
0,62943,14108,0.5907451510429382,0.005118250846862793,93642182,255,1,98.5608139038086,98.44862365722656,98.53089904785156,98.05219268798828,-113.69837188720703,0.9863141179084778,-1.7785969972610474
4,62872,59421,0.598807692527771,0.005118250846862793,95502548,255,1,98.14195251464844,98.8226089477539,98.21674346923828,97.88763427734375,-130.62689208984375,-4.010629177093506,-0.7890525460243225
2,22877,18375,0.5943212509155273,0.005118250846862793,92426229,255,1,97.98487091064453,98.08958435058594,98.24666595458984,98.53837585449219,-14.68586254119873,0.6578508019447327,-2.01008677482605
1,1609,20923,0.5929336547851562,0.005118250846862793,93862475,255,1,96.94518280029297,97.3565673828125,98.6580581665039,98.05219268798828,-64.13622283935547,1.1777726411819458,-0.9525087475776672
6,35431,86935,0.5880922079086304,0.005118250846862793,96022198,255,1,98.5608139038086,97.98487091064453,98.1195068359375,98.12698364257812,142.5064239501953,-9.560467720031738,-1.6990435123443604
5,4271,101903,0.5992450714111328,0.005118250846862793,93043541,255,1,98.33641815185547,98.1195068359375,97.9773941040039,98.12698364257812,127.27766418457031,-5.286479949951172,-1.3715029954910278
7,1257,66258,0.5612602233886719,0.005118250846862793,92482412,255,1,98.15690612792969,98.65057373046875,97.5959243774414,98.41122436523438,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
3,31133,65418,0.5940172076225281,0.005118250846862793,95624166,255,1,97.6781997680664,98.3139877319336,98.30650329589844,98.83757019042969,128.41714477539062,-5.67026948928833,0.4401523768901825
2,22877,18375,0.5943073034286499,0.005118250846862793,92442234,255,1,98.0970687866211,98.08210754394531,98.24666595458984,98.53089904785156,-14.68586254119873,0.6578508019447327,-2.01008677482605
4,62872,59421,0.5997129678726196,0.005118250846862793,95522224,255,1,98.14195251464844,98.8226089477539,98.2017822265625,97.85023498535156,-130.62704467773438,-4.004279613494873,-0.7861246466636658
0,62943,14108,0.5857325196266174,0.005118250846862793,93663775,255,1,98.53089904785156,98.45610046386719,98.53089904785156,97.85771179199219,-113.69837188720703,0.9863141179084778,-1.7785969972610474
3,31133,65418,0.5940172076225281,0.005118250846862793,95643522,255,1,97.67072296142578,98.3139877319336,98.30650329589844,98.83009338378906,128.41082763671875,-5.670094966888428,0.4404536783695221
5,4271,101903,0.5992450714111328,0.005118250846862793,93062546,255,1,98.32894134521484,98.10455322265625,97.95494842529297,98.10455322265625,127.27455139160156,-5.286806106567383,-1.3714344501495361
1,1609,20923,0.5929232835769653,0.005118250846862793,93882253,255,1,96.97510528564453,97.3565673828125,98.6580581665039,98.04470825195312,-64.13622283935547,1.1777726411819458,-0.9525087475776672
6,35431,86935,0.5880922079086304,0.005118250846862793,96044303,255,1,98.4785385131836,97.98487091064453,98.11203002929688,98.19430541992188,142.504150390625,-9.561052322387695,-1.6989529132843018
7,1257,66258,0.5612602233886719,0.005118250846862793,92502620,255,1,98.15690612792969,98.62813568115234,97.5959243774414,98.38130187988281,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
4,62872,59421,0.5997129678726196,0.005118250846862793,95542395,255,1,98.15690612792969,98.63561248779297,98.2017822265625,97.86519622802734,-130.62704467773438,-4.004279613494873,-0.7861246466636658
0,62943,14108,0.5857325196266174,0.005118250846862793,93682391,255,1,98.53089904785156,98.43365478515625,98.5234146118164,98.0596694946289,-113.69837188720703,0.9863141179084778,-1.7785969972610474
2,22877,14532,0.5943073034286499,0.005118250846862793,92463177,255,1,98.08958435058594,98.08210754394531,98.25414276123047,98.53089904785156,-14.68586254119873,0.6578508019447327,-2.01008677482605
3,31133,65418,0.5940172076225281,0.005118250846862793,95662478,255,1,97.68567657470703,98.3139877319336,98.10455322265625,98.83009338378906,128.4109649658203,-5.679424285888672,0.4371897578239441
1,1609,20923,0.5929232835769653,0.005118250846862793,93903375,255,1,96.73574829101562,97.3565673828125,98.67301177978516,98.05219268798828,-64.13622283935547,1.1777726411819458,-0.9525087475776672
7,1257,66258,0.5612602233886719,0.005118250846862793,92523345,255,1,98.14942932128906,98.65057373046875,97.60340118408203,98.41122436523438,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
4,62872,59421,0.5997129678726196,0.005118250846862793,95563571,255,1,98.16438293457031,98.84504699707031,98.2017822265625,97.86519622802734,-130.63356018066406,-3.998074769973755,-0.7829945087432861
2,22877,14532,0.5943073034286499,0.005118250846862793,92482333,255,1,98.05219268798828,98.08958435058594,98.14942932128906,98.50845336914062,-14.68586254119873,0.6578508019447327,-2.01008677482605
3,31133,65418,0.5940172076225281,0.005118250846862793,95683232,255,1,97.68567657470703,98.32146453857422,98.30650329589844,98.83757019042969,128.4109649658203,-5.679424285888672,0.4371897578239441
5,4271,101903,0.5992450714111328,0.005118250846862793,93103147,255,1,98.32146453857422,98.08210754394531,97.76795959472656,98.0970687866211,127.27766418457031,-5.286479949951172,-1.3715029954910278
0,62943,14108,0.5857325196266174,0.005118250846862793,93702667,255,1,98.54586029052734,98.42617797851562,98.5009765625,98.02974700927734,-113.69837188720703,0.9863141179084778,-1.7785969972610474
1,1609,20923,0.5929232835769653,0.005118250846862793,93922283,255,1,96.73574829101562,97.24436950683594,98.67301177978516,98.0372314453125,-64.13029479980469,1.177860140800476,-0.9524786472320557
6,35431,86935,0.5880922079086304,0.005118250846862793,96082233,255,1,98.45610046386719,97.99234771728516,98.0596694946289,98.14942932128906,142.50582885742188,-9.558237075805664,-1.6923487186431885
7,1257,66258,0.5612602233886719,0.005118250846862793,92542311,255,1,98.17186737060547,98.65057373046875,97.58844757080078,98.40373992919922,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
0,62943,14108,0.5857325196266174,0.005118250846862793,93722369,255,1,98.5234146118164,98.418701171875,98.5009765625,98.02974700927734,-113.69837188720703,0.9863141179084778,-1.7785969972610474
2,22877,14532,0.5943073034286499,0.005118250846862793,92504730,255,1,98.05219268798828,98.07463073730469,98.23170471191406,98.5234146118164,-14.68583869934082,0.6587452292442322,-2.0031509399414062
3,31133,65418,0.5940172076225281,0.005118250846862793,95705702,255,1,97.66324615478516,98.30650329589844,98.30650329589844,98.83757019042969,128.4109649658203,-5.679424285888672,0.4371897578239441
1,1609,20923,0.5929232835769653,0.005118250846862793,93942941,255,1,96.92273712158203,97.31917572021484,98.65057373046875,98.0372314453125,-64.13029479980469,1.177860140800476,-0.9524786472320557
7,1257,66258,0.5612602233886719,0.005118250846862793,92562410,255,1,98.17186737060547,98.6430892944336,97.56600189208984,98.40373992919922,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
0,62943,14108,0.5857325196266174,0.005118250846862793,93742953,255,1,98.51593780517578,98.41122436523438,98.5009765625,98.0372314453125,-113.7042236328125,0.9862561821937561,-1.7787069082260132
2,22877,14532,0.5943073034286499,0.005118250846862793,92524538,255,1,98.0970687866211,98.07463073730469,98.23170471191406,98.5234146118164,-14.68586254119873,0.6578508019447327,-2.01008677482605
1,1609,20923,0.5929232835769653,0.005118250846862793,93962288,255,1,96.93022155761719,97.34160614013672,98.63561248779297,98.0970687866211,-64.13622283935547,1.1777726411819458,-0.9525087475776672
3,31133,65418,0.5940172076225281,0.005118250846862793,95726108,255,1,97.66324615478516,98.29154205322266,98.30650329589844,98.83009338378906,128.40789794921875,-5.67972469329834,0.43736541271209717
6,35431,86935,0.5880922079086304,0.005118250846862793,96122212,255,1,98.43365478515625,97.99983215332031,98.0372314453125,98.1195068359375,142.504150390625,-9.561052322387695,-1.6989529132843018
5,4271,101903,0.5974675416946411,0.005118250846862793,93142473,255,1,98.29901885986328,98.08210754394531,97.93999481201172,98.0970687866211,127.28401947021484,-5.28028678894043,-1.3749420642852783
4,62872,59421,0.5997129678726196,0.005118250846862793,95604569,255,1,98.17186737060547,98.83757019042969,98.2017822265625,97.88015747070312,-130.63356018066406,-3.998074769973755,-0.7829945087432861
7,1257,66258,0.5612602233886719,0.005118250846862793,92582239,255,1,98.16438293457031,98.65057373046875,97.58844757080078,98.40373992919922,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
0,62943,14108,0.5882173180580139,0.005118250846862793,93765309,255,1,98.5009765625,98.42617797851562,98.5009765625,98.0372314453125,-113.69837188720703,0.9863141179084778,-1.7785969972610474
5,4271,101903,0.5974675416946411,0.005118250846862793,93162411,255,1,98.3139877319336,98.08210754394531,97.95494842529297,98.0970687866211,127.28401947021484,-5.28028678894043,-1.3749420642852783
3,31133,65418,0.5940172076225281,0.005118250846862793,95742865,255,1,97.66324615478516,98.29154205322266,98.29154205322266,98.84504699707031,128.40789794921875,-5.67972469329834,0.43736541271209717
1,1609,20923,0.5987067222595215,0.005118250846862793,93982908,255,1,96.90778350830078,97.30420684814453,98.63561248779297,98.02227020263672,-64.13622283935547,1.1777726411819458,-0.9525087475776672
6,35431,86935,0.5880922079086304,0.005118250846862793,96143961,255,1,98.54586029052734,97.9325180053711,97.99234771728516,98.14195251464844,142.49745178222656,-9.560962677001953,-1.6983593702316284
7,1257,66258,0.5612602233886719,0.005118250846862793,92603260,255,1,98.17186737060547,98.66553497314453,97.58844757080078,98.40373992919922,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
4,62872,59421,0.5997129678726196,0.005118250846862793,95643206,255,1,98.15690612792969,98.8600082397461,98.21674346923828,97.89511108398438,-130.63356018066406,-3.998074769973755,-0.7829945087432861
5,4271,101903,0.5974675416946411,0.005118250846862793,93182438,255,1,98.3139877319336,98.07463073730469,97.96991729736328,98.12698364257812,127.28369140625,-5.277188777923584,-1.3686537742614746
2,22877,14532,0.6017740964889526,0.005118250846862793,92564170,255,1,98.08210754394531,98.08210754394531,98.22422790527344,98.53089904785156,-14.68586254119873,0.6578508019447327,-2.01008677482605
0,62943,14108,0.5882173180580139,0.005118250846862793,93783057,255,1,98.5234146118164,98.42617797851562,98.5234146118164,98.02974700927734,-113.69837188720703,0.9863141179084778,-1.7785969972610474
3,31133,65418,0.5940172076225281,0.005118250846862793,95762268,255,1,97.66324615478516,98.28406524658203,98.2616195678711,98.80764770507812,128.40789794921875,-5.67972469329834,0.43736541271209717
1,1609,20923,0.5987067222595215,0.005118250846862793,94002595,255,1,96.88534545898438,97.30420684814453,98.7178955078125,98.00731658935547,-64.13993835449219,1.1778026819229126,-0.9525960087776184
0,62943,14108,0.5882173180580139,0.005118250846862793,93802275,255,1,98.5234146118164,98.42617797851562,98.53089904785156,98.02227020263672,-113.69837188720703,0.9863141179084778,-1.7785969972610474
6,35431,86935,0.5880922079086304,0.005118250846862793,96164705,255,1,98.54586029052734,97.91754913330078,98.0596694946289,98.1195068359375,142.498046875,-9.56319522857666,-1.705054521560669
2,22877,14532,0.6017740964889526,0.005118250846862793,92584324,255,1,98.08210754394531,98.08210754394531,98.23170471191406,98.53089904785156,-14.68588638305664,0.6569563150405884,-2.0170228481292725
4,62872,33808,0.5997129678726196,0.005118250846862793,95663839,255,1,98.16438293457031,98.84504699707031,98.20926666259766,97.89511108398438,-130.63356018066406,-3.998074769973755,-0.7829945087432861
3,31133,65418,0.5940172076225281,0.005118250846862793,95783471,255,1,97.65575408935547,98.26910400390625,98.29154205322266,98.80764770507812,128.40771484375,-5.686013698577881,0.44042158126831055
1,1609,20923,0.5987067222595215,0.005118250846862793,94024773,255,1,96.88534545898438,97.2742919921875,98.62065887451172,97.99234771728516,-64.13993835449219,1.1778026819229126,-0.9525960087776184
0,62943,14108,0.5882173180580139,0.005118250846862793,93822414,255,1,98.53089904785156,98.42617797851562,98.51593780517578,98.04470825195312,-113.69837188720703,0.9863141179084778,-1.7785969972610474
5,4271,101903,0.5974675416946411,0.005118250846862793,93203233,255,1,98.34390258789062,98.0970687866211,98.0147933959961,98.12698364257812,127.28369140625,-5.277188777923584,-1.3686537742614746
1,1609,20923,0.5987067222595215,0.005118250846862793,94043214,255,1,96.88534545898438,97.28177642822266,98.6056900024414,97.99234771728516,-64.13993835449219,1.1778026819229126,-0.9525960087776184
0,62943,14108,0.5882173180580139,0.005118250846862793,93842242,255,1,98.53837585449219,98.4411392211914,98.51593780517578,98.04470825195312,-113.69837188720703,0.9863141179084778,-1.7785969972610474
3,31133,30264,0.5940172076225281,0.005118250846862793,95802445,255,1,97.64080047607422,98.2765884399414,98.29154205322266,98.80764770507812,128.4104766845703,-5.682672023773193,0.4465653598308563
6,35431,86935,0.5880922079086304,0.005118250846862793,96183123,255,1,98.4785385131836,97.93999481201172,98.0596694946289,98.1195068359375,142.498046875,-9.56319522857666,-1.705054521560669
7,1257,66258,0.5612602233886719,0.005118250846862793,92642361,255,1,98.15690612792969,98.66553497314453,97.5959243774414,98.418701171875,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
7,1257,66258,0.5612602233886719,0.005118250846862793,92662191,255,1,98.15690612792969,98.66553497314453,97.58844757080078,98.42617797851562,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
6,35431,86935,0.5880922079086304,0.005118250846862793,96202231,255,1,98.43365478515625,97.93999481201172,98.02227020263672,98.07463073730469,142.49813842773438,-9.55659294128418,-1.70731782913208
5,4271,63837,0.5974675416946411,0.005118250846862793,93222181,255,1,98.35137939453125,98.12698364257812,98.0147933959961,98.1195068359375,127.28369140625,-5.277188777923584,-1.3686537742614746
1,1609,20923,0.5987067222595215,0.005118250846862793,94063233,255,1,96.84046936035156,97.34908294677734,98.6056900024414,97.9773941040039,-64.13984680175781,1.1718766689300537,-0.9488815665245056
2,22877,14532,0.610396146774292,0.005118250846862793,92631534,255,1,98.0970687866211,98.0970687866211,98.26910400390625,98.5009765625,-14.68586254119873,0.6578508019447327,-2.01008677482605
4,62872,33808,0.5997129678726196,0.005118250846862793,95703933,255,1,98.15690612792969,98.83009338378906,98.2017822265625,97.88763427734375,-130.627197265625,-3.997929096221924,-0.783196747303009
6,35431,86935,0.5880922079086304,0.005118250846862793,96222333,255,1,98.43365478515625,97.96243286132812,97.88763427734375,98.17186737060547,142.4987335205078,-9.55882453918457,-1.714012861251831
5,4271,63837,0.6004995703697205,0.005118250846862793,93242263,255,1,98.3588638305664,98.13446807861328,98.0147933959961,97.98487091064453,127.28336334228516,-5.27409029006958,-1.3623656034469604
7,1257,66258,0.5655080080032349,0.005118250846862793,92682230,255,1,98.17935180664062,98.66553497314453,97.5959243774414,98.418701171875,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
3,31133,30264,0.6019439101219177,0.005118250846862793,95829641,255,1,97.66324615478516,98.28406524658203,98.2765884399414,98.8226089477539,128.41078186035156,-5.685713291168213,0.4402455687522888
0,62943,14108,0.5918006896972656,0.005118250846862793,93867107,255,1,98.53837585449219,98.4411392211914,98.53837585449219,98.05219268798828,-113.69837188720703,0.9863141179084778,-1.7785969972610474
2,22877,14532,0.610396146774292,0.005118250846862793,92645829,255,1,98.1195068359375,98.11203002929688,98.23918914794922,98.5009765625,-14.68586254119873,0.6578508019447327,-2.01008677482605
4,62872,33808,0.5997129678726196,0.005118250846862793,95722489,255,1,98.14195251464844,98.83009338378906,98.23170471191406,97.88015747070312,-130.63356018066406,-3.998074769973755,-0.7829945087432861
1,1609,20923,0.6055786609649658,0.005118250846862793,94085603,255,1,96.96013641357422,97.2518539428711,98.62813568115234,97.98487091064453,-64.14585876464844,1.1777151823043823,-0.95262610912323
5,4271,63837,0.6004995703697205,0.005118250846862793,93263440,255,1,98.36634063720703,98.15690612792969,98.02227020263672,98.15690612792969,127.28303527832031,-5.270991325378418,-1.3560774326324463
0,62943,14108,0.5918006896972656,0.005118250846862793,93882188,255,1,98.53089904785156,98.4411392211914,98.53837585449219,98.05219268798828,-113.69837188720703,0.9863141179084778,-1.7785969972610474
2,22877,14532,0.610396146774292,0.005118250846862793,92662269,255,1,98.0970687866211,98.11203002929688,98.23918914794922,98.53089904785156,-14.68586254119873,0.6578508019447327,-2.01008677482605
6,35431,86935,0.5880922079086304,0.005118250846862793,96246228,255,1,98.5009765625,98.00731658935547,98.07463073730469,98.14195251464844,142.4987335205078,-9.55882453918457,-1.714012861251831
4,62872,33808,0.5997129678726196,0.005118250846862793,95743674,255,1,98.14195251464844,98.8226089477539,98.20926666259766,97.82779693603516,-130.62733459472656,-3.9915788173675537,-0.7802689075469971
7,1257,66258,0.5655080080032349,0.005118250846862793,92702352,255,1,98.16438293457031,98.63561248779297,97.60340118408203,98.418701171875,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
1,1609,20923,0.6055786609649658,0.005118250846862793,94103004,255,1,96.9152603149414,97.2518539428711,98.6056900024414,97.96991729736328,-64.13984680175781,1.1718766689300537,-0.9488815665245056
3,31133,30264,0.6019439101219177,0.005118250846862793,95864547,255,1,97.65575408935547,98.2765884399414,98.26910400390625,98.83009338378906,128.40789794921875,-5.67972469329834,0.43736541271209717
5,4271,63837,0.6004995703697205,0.005118250846862793,93282988,255,1,98.36634063720703,98.15690612792969,98.0147933959961,98.2017822265625,127.28303527832031,-5.270991325378418,-1.3560774326324463
6,35431,86935,0.5880922079086304,0.005118250846862793,96262252,255,1,98.53089904785156,97.98487091064453,98.10455322265625,98.14195251464844,142.49203491210938,-9.558734893798828,-1.7134194374084473
0,62943,14108,0.5918006896972656,0.005118250846862793,93902544,255,1,98.53089904785156,98.4411392211914,98.53089904785156,98.05219268798828,-113.7042236328125,0.9862561821937561,-1.7787069082260132
4,62872,33808,0.5997129678726196,0.005118250846862793,95763834,255,1,98.16438293457031,98.8226089477539,98.20926666259766,97.86519622802734,-130.62733459472656,-3.9915788173675537,-0.7802689075469971
2,22877,14532,0.610396146774292,0.005118250846862793,92683156,255,1,98.11203002929688,98.0970687866211,98.24666595458984,98.53837585449219,-14.68586254119873,0.6578508019447327,-2.01008677482605
3,31133,30264,0.6019439101219177,0.005118250846862793,95882555,255,1,97.65575408935547,98.29901885986328,98.2765884399414,98.83009338378906,128.40789794921875,-5.67972469329834,0.43736541271209717
1,1609,20923,0.6055786609649658,0.005118250846862793,94122725,255,1,96.88534545898438,97.3341293334961,98.6131820678711,98.05219268798828,-64.13984680175781,1.1718766689300537,-0.9488815665245056
6,35431,86935,0.5880922079086304,0.005118250846862793,96283634,255,1,98.55333709716797,98.05219268798828,98.10455322265625,98.17935180664062,142.49864196777344,-9.56542682647705,-1.7117493152618408
5,4271,63837,0.6004995703697205,0.005118250846862793,93303987,255,1,98.40373992919922,98.17186737060547,98.04470825195312,98.19430541992188,127.28303527832031,-5.270991325378418,-1.3560774326324463
7,1257,66258,0.5655080080032349,0.005118250846862793,92742737,255,1,98.15690612792969,98.63561248779297,97.61087799072266,98.40373992919922,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
4,62872,33808,0.5997129678726196,0.005118250846862793,95782436,255,1,98.14195251464844,98.83009338378906,98.18682861328125,97.86519622802734,-130.62733459472656,-3.9915788173675537,-0.7802689075469971
0,62943,14108,0.5918006896972656,0.005118250846862793,93922333,255,1,98.5234146118164,98.418701171875,98.51593780517578,98.05219268798828,-113.7042236328125,0.9862561821937561,-1.7787069082260132
3,31133,30264,0.6019439101219177,0.005118250846862793,95902445,255,1,97.4912109375,98.2765884399414,98.29154205322266,98.81512451171875,128.40789794921875,-5.67972469329834,0.43736541271209717
2,22877,14532,0.610396146774292,0.005118250846862793,92705869,255,1,98.11203002929688,98.06715393066406,98.23170471191406,98.53837585449219,-14.685989379882812,0.6647862792015076,-2.010981559753418
1,1609,20923,0.6055786609649658,0.005118250846862793,94143655,255,1,96.88534545898438,97.2742919921875,98.6430892944336,98.02974700927734,-64.1457748413086,1.171789526939392,-0.9489113688468933
5,4271,63837,0.6004995703697205,0.005118250846862793,93324036,255,1,98.40373992919922,98.19430541992188,98.0372314453125,98.19430541992188,127.28303527832031,-5.270991325378418,-1.3560774326324463
6,35431,57418,0.5880922079086304,0.005118250846862793,96303884,255,1,98.55333709716797,98.02974700927734,98.14195251464844,98.22422790527344,142.49864196777344,-9.56542682647705,-1.7117493152618408
7,1257,66258,0.5655080080032349,0.005118250846862793,92762634,255,1,98.15690612792969,98.6430892944336,97.58844757080078,98.3962631225586,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
0,62943,14108,0.5918006896972656,0.005118250846862793,93942707,255,1,98.53837585449219,98.42617797851562,98.51593780517578,98.0596694946289,-113.7042236328125,0.9862561821937561,-1.7787069082260132
2,22877,14532,0.610396146774292,0.005118250846862793,92722410,255,1,98.08210754394531,97.91007232666016,98.21674346923828,98.53837585449219,-14.685965538024902,0.6656807661056519,-2.0040454864501953
4,62872,33808,0.5997129678726196,0.005118250846862793,95803753,255,1,98.14942932128906,98.80764770507812,98.18682861328125,97.64827728271484,-130.62733459472656,-3.9915788173675537,-0.7802689075469971
1,1609,20923,0.6055786609649658,0.005118250846862793,94162181,255,1,96.90778350830078,97.30420684814453,98.68049621582031,98.02974700927734,-64.14585876464844,1.1777151823043823,-0.95262610912323
6,35431,57418,0.5880922079086304,0.005118250846862793,96322960,255,1,98.59073638916016,98.02974700927734,98.12698364257812,98.20926666259766,142.4987335205078,-9.55882453918457,-1.714012861251831
5,4271,63837,0.6004995703697205,0.005118250846862793,93343436,255,1,98.42617797851562,98.18682861328125,98.0372314453125,98.21674346923828,127.28303527832031,-5.270991325378418,-1.3560774326324463
7,1257,66258,0.5655080080032349,0.005118250846862793,92782645,255,1,98.12698364257812,98.63561248779297,97.58096313476562,98.3962631225586,-112.94508361816406,-0.3207876682281494,-0.9340824484825134
4,62872,33808,0.6002373099327087,0.005118250846862793,95822351,255,1,98.15690612792969,98.80764770507812,98.18682861328125,97.86519622802734,-130.62733459472656,-3.9915788173675537,-0.7802689075469971
5,4271,63837,0.6004995703697205,0.005118250846862793,93362204,255,1,98.3962631225586,98.17935180664062,98.05219268798828,98.20926666259766,127.28303527832031,-5.270991325378418,-1.3560774326324463
1,1609,20923,0.6055786609649658,0.005118250846862793,94182676,255,1,96.90029907226562,97.30420684814453,98.65057373046875,98.0372314453125,-64.1457748413086,1.171789526939392,-0.9489113688468933
