TIME,M1-PL,M1-PR,M2-PL,M2-PR,M1X,M1Y,M2X,M2Y,M3X,M3Y,M4X,M4Y,M5X,M5Y,M6X,M6Y,M7X,M7Y,M8X,M8Y,M9X,M9Y,M10X,M10Y,M1-AL-IN,M1-AL-OUT,M1-AR-IN,M1-AR-OUT,M2-AL-IN,M2-AL-OUT,M2-AR-IN,M2-AR-OUT,ORIGX,ORIGY,TARGX,TARGY,XEEX,XEEY,ERRORX,ERRORY,RMSE,AMPCTIME
3789.114632907,102.209,107.759,104.965,101.728,0.030258482132715647,3.2169370594581626,-0.1296299360158828,5.764053622161201,-0.2518158032202358,8.343590288053724,-1.0252488600184786,10.594261876546138,-2.581625164989135,14.426225773113963,-3.8348339819780293,17.328435273316433,-4.535299760592135,19.64878185258254,-5.194608846570995,21.87024525758825,-5.848305580175527,24.26114249836807,-6.413962721731448,27.565589155370652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8340877339339734,18.431489102758874,-7,29,-6.413962721731448,27.565589155370652,-0.5860372782685523,1.4344108446293475,1.5495077162475477,0.08320799999950168
3789.514943518,102.222,107.772,105.09,101.709,0.010554972961742681,3.216122246144087,-0.15225682443672994,5.76377300180822,-0.2893676645124281,8.343854003566161,-1.0833681844867655,10.592877370105832,-2.631804819123573,14.417507946846976,-3.8866544789903954,17.33382115551279,-4.558698514897401,19.644210783700256,-5.23538211775824,21.905155443789422,-5.872365694620363,24.284276772648393,-6.409375058991097,27.59877927404678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8317704619512551,18.435025595400045,-7,29,-6.409375058991097,27.59877927404678,-0.5906249410089028,1.4012207259532197,1.5206108456086447,54.95816699999878
3790.115154369,102.234,107.759,105.434,101.69,0.022851248569464522,3.224557761574035,-0.15349247958358414,5.754799912449069,-0.29484272187043703,8.347143685535439,-1.0671171426773272,10.587459368712452,-2.637822359228979,14.422799161936306,-3.8943095133148056,17.344276799387387,-4.581166342018854,19.688083916356256,-5.30040302829066,21.959959246339217,-5.935362340826839,24.38233414544836,-6.402319434615974,27.73842847127174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.833933695622983,18.433193110685405,-7,29,-6.402319434615974,27.73842847127174,-0.5976805653840263,1.2615715287282612,1.3959888181269688,0.11733299999860947
3790.61466348,102.303,107.678,105.653,101.697,0.0021431417181227985,3.2213661276798966,-0.1653634755066138,5.76836773746726,-0.2980909210369662,8.322651952559669,-1.1067518698268215,10.593281395794762,-2.6912502125299396,14.401209990081423,-3.936117520112834,17.335364567454178,-4.667444539467881,19.725171446019104,-5.346304770636189,22.005008955896866,-5.941252631892739,24.45998061377915,-6.352812860927387,27.797329161926633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8332338259056578,18.43869056482933,-7,29,-6.352812860927387,27.797329161926633,-0.6471871390726127,1.2026708380733666,1.3657482702654569,0.07404100000130143
3791.114887554,102.309,107.672,105.922,101.622,0.01286219896765517,3.2145602388781036,-0.15098098538266558,5.75616920453289,-0.3016404995076074,8.334820056781062,-1.1086974406678067,10.575923505527287,-2.6932393159370713,14.40613437013101,-3.943394155977643,17.36689885699932,-4.681644527679899,19.746512116718034,-5.35690495049355,22.01274630141247,-5.948579497641563,24.48776963590243,-6.316704271635993,27.858755435758354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8322727607914364,18.434183734341104,-7,29,-6.316704271635993,27.858755435758354,-0.6832957283640066,1.1412445642416458,1.3301624742156886,0.07562500000091177
3791.615568127,102.303,107.678,106.247,101.609,0.01839753218649176,3.2164603429549086,-0.15722623429562677,5.765233580030962,-0.30761115838793573,8.347681259464643,-1.1124044061083698,10.591416791883095,-2.6931790400762563,14.41617584541235,-3.955154646155829,17.361220521061608,-4.694329247724024,19.791529707078656,-5.353333605739838,22.05402454104543,-5.947737309919523,24.535545250997316,-6.284461709084548,27.96546470594719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8276683547564105,18.44161510224292,-7,29,-6.284461709084548,27.96546470594719,-0.7155382909154522,1.0345352940528088,1.2578784998588448,71.6346250000015
3792.114632035,102.365,107.59,106.515,101.603,-0.0030807662198020225,3.2167477252441046,-0.17857058634452883,5.758038879896722,-0.3186784761666652,8.315944111833012,-1.169117293824131,10.583975281076956,-2.736966104304604,14.387145162751331,-4.018039112287994,17.33515494743147,-4.740972718023557,19.804162694414927,-5.401725076003215,22.102306456114512,-5.936522651147667,24.604719013248964,-6.244088602639984,28.02017722235806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.829419703379189,18.435340025434108,-7,29,-6.244088602639984,28.02017722235806,-0.7559113973600162,0.9798227776419388,1.2375195821661717,0.07066699999924708
3792.615202108,102.365,107.597,106.753,101.578,-0.019907777365978818,3.220324789502577,-0.17222822632246748,5.749464744774341,-0.3241367902300001,8.324876629574861,-1.1751817151546284,10.587853251497053,-2.734106349574489,14.380300392816288,-4.017389472454691,17.3350028038666,-4.746648694917645,19.817458351500402,-5.431647017913005,22.163314335142843,-5.957214014704335,24.65706654246815,-6.215837641538538,28.09977450928728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8246478643974362,18.43117467272481,-7,29,-6.215837641538538,28.09977450928728,-0.7841623584614617,0.900225490712721,1.1938662146810257,0.06595900000050392
3793.115160515,102.359,107.59,106.984,101.572,-0.014690566745934941,3.2064729631633018,-0.17722442545283723,5.755618106731255,-0.31045416982337715,8.290647708447496,-1.1758882821898218,10.587344415796773,-2.7342402959318677,14.371714424305528,-4.024133671548903,17.377219262149588,-4.766067568079178,19.818831024552335,-5.41703347032257,22.209079119455378,-5.928554517212875,24.703229435775427,-6.1325531451770114,28.168597496097703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.828719833661864,18.432236296710787,-7,29,-6.1325531451770114,28.168597496097703,-0.8674468548229886,0.8314025039022965,1.2015382513417137,0.07620800000296413
3793.615740386,102.365,107.597,107.228,101.584,0.0038275171622053072,3.217582824366829,-0.16028355990288,5.725527490568316,-0.2991758865317673,8.317168022288179,-1.155160083384869,10.586183053251608,-2.7184279284428587,14.371014563907131,-4.017419610385102,17.37517715741224,-4.7630420547317955,19.850546195891262,-5.401413650722297,22.235252884064973,-5.879968824731289,24.77745520962275,-6.039411871241594,28.221391313107176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8408687682764635,18.426221554446307,-7,29,-6.039411871241594,28.221391313107176,-0.9605881287584062,0.7786086868928237,1.2365116418443232,76.9732079999983
3794.113734774,102.359,107.578,101.54,101.565,0.005424827473993421,3.211963655371008,-0.16037062503518107,5.759800364281089,-0.30259486730395446,8.317117307766557,-1.158314520101229,10.592219771808786,-2.7231595835173956,14.369423818412224,-4.026296905220629,17.396482327946025,-4.763005219483519,19.888911731499004,-5.383374425041808,22.26675505441308,-5.854878997664077,24.83225563120443,-5.983881060129731,28.26790244612959,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.8377511668083826,18.43246620254214,-7,29,-5.983881060129731,28.26790244612959,-1.0161189398702692,0.7320975538704104,1.2523835388354954,0.07166700000027504
3794.615149052,102.447,107.128,107.634,101.515,-0.013608949910064894,3.224980382587562,-0.21400609519007796,5.726274684520224,-0.37922222970356945,8.269685706176684,-1.2292458136531486,10.558962879012523,-2.831495397368392,14.310616949622325,-4.118147271136766,17.395603276237896,-4.82042634856394,19.894262113530225,-5.4163687615240566,22.285908238746007,-5.850066974775105,24.873353834285627,-5.888651897348611,28.339146206105482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.838615120813504,18.428168992076625,-7,29,-5.888651897348611,28.339146206105482,-1.1113481026513892,0.6608537938945176,1.2929896914405854,0.07716700000059973
3795.117838496,102.484,107.109,107.897,101.503,-0.03880425973372059,3.2207710772928593,-0.2248155662308482,5.736975448582669,-0.3948872561994563,8.260895189095375,-1.2568354146150178,10.535181149339483,-2.8421106461909558,14.299628803270693,-4.129592987375102,17.38772054909364,-4.8377355665967,19.90542268925538,-5.423375830344629,22.339570964559286,-5.819324611426344,24.931547057363886,-5.806033784115063,28.404118270240676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.83703455379639,18.428473279206365,-7,29,-5.806033784115063,28.404118270240676,-1.1939662158849371,0.5958817297593235,1.3344026230997748,0.07370899999870062
3795.616774995,102.497,107.115,108.147,101.534,-0.041325799911444916,3.2257411004119003,-0.24151532833751443,5.7248918685639705,-0.40315844376782883,8.255130638470899,-1.255817422298913,10.530246626385566,-2.8515304237738874,14.300778332427479,-4.141731876012897,17.3890661744007,-4.861454117830213,19.95936096396947,-5.424450749862627,22.39863816789351,-5.810078964108017,24.960750169398423,-5.75232631779307,28.452938604480984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8279797800373287,18.430400431028033,-7,29,-5.75232631779307,28.452938604480984,-1.2476736822069299,0.547061395519016,1.3623383528841182,117.27937499999896
3796.115555773,102.497,107.122,108.378,101.497,-0.029759531951465412,3.2219138445134323,-0.22403532869909704,5.757934069885367,-0.39532258186094804,8.262156290199732,-1.243568027916282,10.542233848813176,-2.842733496752786,14.30590218959545,-4.133661607980599,17.4030498584962,-4.820553597603457,20.00850333542209,-5.421905769072358,22.444113879432795,-5.749069746979204,25.04812114725041,-5.640293584478313,28.524254210029184,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8378080940102728,18.431435007269144,-7,29,-5.640293584478313,28.524254210029184,-1.3597064155216874,0.47574578997081574,1.4405330933671017,0.07937499999854936
3796.615753569,102.334,107.122,108.653,101.49,-0.032190658337964084,3.2263293888627285,-0.22383775782195925,5.732458475190116,-0.4006703901794524,8.263897488775454,-1.2610714681672481,10.538281497094696,-2.850351695828924,14.30160836009804,-4.137576190275109,17.408444193112825,-4.834140781230452,20.01264840232274,-5.383394516995416,22.465456240615776,-5.7088791424465795,25.117572148886932,-5.565981819731954,28.61109691161426,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8310973815054032,18.429311759297196,-7,29,-5.565981819731954,28.61109691161426,-1.4340181802680458,0.3889030883857387,1.4858175370802578,0.07412500000114619
3797.116304161,102.184,107.147,108.903,101.497,-0.029260581770215177,3.208268257228749,-0.23218931320476432,5.753785622016613,-0.404631853699037,8.242759676163015,-1.242643798050346,10.546541202183013,-2.8342212057411285,14.29887315689851,-4.12409114074562,17.41958617351338,-4.842393551174681,20.03871228546882,-5.3774975286116495,22.483033893810283,-5.661529105111853,25.159395569627335,-5.471621633944359,28.660770095059867,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8323263393343892,18.43334863521838,-7,29,-5.471621633944359,28.660770095059867,-1.528378366055641,0.33922990494013305,1.5655725336861919,0.08083399999847529
3797.616521235,102.047,107.153,109.178,101.459,-0.03771929423892573,3.204386905840545,-0.2481322783922213,5.731129754723604,-0.40976199918679246,8.264370824310603,-1.262538180780588,10.54745744454034,-2.8457841250421767,14.285357736886006,-4.132827791905898,17.425783488055707,-4.820314168489638,20.053742379193803,-5.365115862201101,22.547071120263563,-5.626224193964749,25.201449741441127,-5.388861202706091,28.703964498368148,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8221598108090538,18.431948914421593,-7,29,-5.388861202706091,28.703964498368148,-1.6111387972939086,0.2960355016318523,1.6381102656329596,108.40466700000206
3798.116842698,102.209,107.172,109.409,101.54,-0.04968405261211828,3.215547481565702,-0.266382469585585,5.755530201560447,-0.4324592094452602,8.262413243775956,-1.3301241640568786,10.522250636809689,-2.9436687743584002,14.253865709442216,-4.240269513821364,17.40426362604704,-4.93341847266345,20.03993788640804,-5.404224849897866,22.5387945103347,-5.620953404801746,25.19601568044923,-5.361589724343003,28.71517916958303,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8268044007512956,18.446818412161434,-7,29,-5.361589724343003,28.71517916958303,-1.6384102756569972,0.2848208304169688,1.6629826026804517,0.07783300000241411
3798.615860105,102.053,107.19,109.703,101.472,-0.04493900290184505,3.2181846366900864,-0.2488555887220827,5.734284197968536,-0.43773669592613174,8.224319876100914,-1.3231221182247086,10.503487954293252,-2.935488000581265,14.236039555091752,-4.239539506173631,17.403301740620257,-4.929972702619787,20.03713337336229,-5.385787133804161,22.55742702557896,-5.6159170217641625,25.254903692473718,-5.300456606833616,28.77445852866604,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8362308756520898,18.43018404906911,-7,29,-5.300456606833616,28.77445852866604,-1.6995433931663841,0.2255414713339583,1.7144435542026437,0.16266600000136577
3799.117151827,101.94,107.19,109.991,101.478,-0.04720939365947219,3.2189385925782155,-0.2596550137860474,5.74350409799959,-0.4363168645378761,8.242769819067343,-1.3272141794427412,10.512910712410797,-2.9365160388741702,14.237621848166391,-4.234107981381765,17.394935535036527,-4.935427668024188,20.053074637992435,-5.409532474309147,22.593375168989347,-5.616739117532596,25.311568717967074,-5.246380788028816,28.850539608762737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8345163622775966,18.43713531949956,-7,29,-5.246380788028816,28.850539608762737,-1.7536192119711842,0.1494603912372625,1.7599769172188688,0.07158400000406573
3799.617163252,102.009,107.684,109.959,101.634,-0.044423309425920765,3.2167984397657285,-0.27342469932497737,5.739031077192449,-0.4562581284932028,8.24846675032965,-1.3383518190591035,10.494734627861137,-2.9861130263539937,14.224704859509028,-4.280677781184741,17.37339707770327,-4.98717449454,20.044747313541947,-5.411215175423768,22.61287321206931,-5.622833676793503,25.31713379147316,-5.208197704527459,28.842437118691446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.828719833661864,18.428615279866907,-7,29,-5.208197704527459,28.842437118691446,-1.7918022954725412,0.15756288130855367,1.7987166334992628,81.78325000000086
3800.117362993,102.047,107.922,109.959,101.647,-0.03335264298825402,3.2159802454835447,-0.2642125385959886,5.731305565065222,-0.4388986805764279,8.242069958668946,-1.3569033895565796,10.49953222160667,-2.9835245129975743,14.224772478871195,-4.318782171201136,17.39112011252643,-4.983204659373075,20.047305015915796,-5.428723638663131,22.62342521353499,-5.619148477636015,25.310787714334083,-5.214067903639746,28.8583411926724,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8351358641804894,18.424412736508422,-7,29,-5.214067903639746,28.8583411926724,-1.7859320963602539,0.14165880732760172,1.7915414230497742,0.07337499999948704
3800.718610789,101.94,107.853,110.184,101.597,-0.04214622135041246,3.212825802238598,-0.24637758111050556,5.737114068275098,-0.4281796233268891,8.233844063261703,-1.3497807920027605,10.506721850288745,-2.994045999369968,14.233630615314665,-4.332997228378356,17.40619753980493,-5.002303735606353,20.063178661183773,-5.432849186470511,22.633392307517948,-5.613623190393984,25.350705114303487,-5.1804406706188555,28.89955772963738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8361973890627483,18.429010853135566,-7,29,-5.1804406706188555,28.89955772963738,-1.8195593293811445,0.10044227036262043,1.822329498969261,0.09479199999873344
3801.118394955,101.909,108.197,110.178,101.728,-0.036202351741564165,3.227482298987624,-0.24436168843189354,5.73433491249016,-0.4404491096631251,8.24921732524967,-1.3541708838659747,10.528378641505789,-3.0205037536119583,14.231184484888384,-4.34492515150327,17.380311157484527,-5.016967513080806,20.06095398416858,-5.457177193630114,22.650780626498396,-5.612809466272885,25.372896943723653,-5.189343080396395,28.91318472159746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8322158335895524,18.431597293738335,-7,29,-5.189343080396395,28.91318472159746,-1.8106569196036046,0.08681527840253978,1.8127369839754814,0.08454200000329593
3801.717512584,101.928,108.903,110.097,101.747,0.0001239003805797445,3.225237336163781,-0.2088759497023287,5.741509326815757,-0.4014774169826838,8.316403923495729,-1.3143419344982803,10.551046342187185,-3.046566366099666,14.246091173277417,-4.395265541266566,17.42532874784515,-5.06070099876621,20.08056528968017,-5.44825134324004,22.664476928304698,-5.602507317060704,25.385830837221555,-5.187030831402083,28.921838309470388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.840972576703432,18.428456374365823,-7,29,-5.187030831402083,28.921838309470388,-1.8129691685979168,0.07816169052961186,1.8146532605853571,77.4506670000008
3802.218282992,101.847,108.909,110.216,101.759,-0.01238668939894727,3.2326653230974856,-0.23098379598831453,5.76337742853956,-0.4225739682704259,8.345743964738647,-1.3476510449203811,10.589318901171959,-3.0914517904585517,14.284309636772463,-4.45828060509718,17.43920931241335,-5.122587564535872,20.12862744182222,-5.521422889619183,22.689866308313192,-5.643915159116045,25.414329017405535,-5.224857282726909,29.001163428466896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8235461556079673,18.431641246323743,-7,29,-5.224857282726909,29.001163428466896,-1.7751427172730914,-0.0011634284668957662,1.7751430985285361,0.09979200000032051
3802.718002047,101.797,109.297,110.259,101.728,-0.002916681931999454,3.2247369528837755,-0.21397595725966712,5.76168356351736,-0.4095979148989901,8.346142918975413,-1.3321467540533525,10.580377931009838,-3.102318188701206,14.299662612951778,-4.494178228875697,17.439839862965528,-5.16226080126311,20.127709508980846,-5.55673617241362,22.701116479693212,-5.649110603453018,25.431958230363698,-5.237999094715599,29.037323727626074,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8288872666085974,18.425798933432784,-7,29,-5.237999094715599,29.037323727626074,-1.7620009052844008,-0.03732372762607383,1.762396167400211,0.18587499999966894
3803.218011269,101.628,109.653,110.222,101.884,0.01631801498812746,3.2520010797082595,-0.19341519140145436,5.80484162141847,-0.40084452044404784,8.388871593926783,-1.346746907008056,10.64102911790275,-3.17821889211203,14.372157331127703,-4.546829193303843,17.465951079665118,-5.219753926510636,20.176765665746707,-5.634689603751328,22.737389196041985,-5.74488727196994,25.498868434466907,-5.352571785832227,29.0440805923903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8268546306353113,18.43497826184653,-7,29,-5.352571785832227,29.0440805923903,-1.647428214167773,-0.044080592390301376,1.648017845613784,0.06866700000074388
3803.718237268,101.434,110.034,110.184,101.784,0.0008706513229832513,3.273226797491507,-0.1939811147613939,5.8453659051633,-0.4024853633219829,8.447071578941257,-1.3632290062839731,10.714793389603301,-3.19899397214206,14.441621011394625,-4.643906815816837,17.507242843170506,-5.3435739392750525,20.23817926094802,-5.715102625076463,22.809817985339798,-5.855644166230623,25.54057098559744,-5.518219897348275,29.0937943474532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.821409711207713,18.44748784384685,-7,29,-5.518219897348275,29.0937943474532,-1.481780102651725,-0.09379434745320125,1.4847456523690274,58.18554200000392
3804.218900472,101.447,110.366,110.172,101.922,0.0034089347953878413,3.267269531684871,-0.19050185812837905,5.8408049791853465,-0.3989156928977369,8.448636967175354,-1.3719924467157212,10.744370098613796,-3.2316634887076567,14.450494362194586,-4.7243801130027965,17.539313016160794,-5.423879803514285,20.23828576144343,-5.846976162578507,22.822123018769574,-6.0446558711331235,25.562876077449232,-5.721984119186991,29.084474708862963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8183724775540646,18.436276553600077,-7,29,-5.721984119186991,29.084474708862963,-1.278015880813009,-0.08447470886296315,1.2808046564748794,0.09804200000473884
3804.718601397,101.328,110.778,110.147,101.847,0.02715427530037129,3.284911423273428,-0.15645939139961196,5.857723343598755,-0.3731243217837308,8.49322517458623,-1.3705391287381243,10.779329308852535,-3.271546016618311,14.44938709513915,-4.76136605093505,17.5463910728953,-5.506795947393012,20.243524571527075,-5.970861474192151,22.825191247327762,-6.169935899193011,25.56586654374093,-5.897470590652791,29.084250719725794,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.8408185383924416,18.423986734526785,-7,29,-5.897470590652791,29.084250719725794,-1.102529409347209,-0.08425071972579445,1.105743768804428,0.07916600000612561
3805.217746693,101.24,110.953,110.272,101.897,0.008341509405999314,3.30755714766212,-0.17172257882334874,5.938464242990568,-0.40015134804459107,8.589690956649264,-1.3850990977856048,10.846436454348048,-3.378676313252863,14.514741208670568,-4.88627270352373,17.606530043119825,-5.656918001758953,20.264753670278434,-6.12928150539794,22.873080970096296,-6.380352232005235,25.58627913869416,-6.1244577622027006,29.12703856161906,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.8303204926325893,18.435897885171958,-7,29,-6.1244577622027006,29.12703856161906,-0.8755422377972994,-0.12703856161905946,0.8847106907375667,0.07741699999996854
3805.717807323,101.309,110.378,110.716,101.753,-0.00648635235624595,3.310018492444893,-0.18471872414838297,5.945729943455083,-0.4129398765156884,8.581918110968529,-1.4094873808060295,10.869121059869993,-3.3894824356346964,14.549494179854715,-4.937724848053297,17.609772391535593,-5.763005191135389,20.26423469167383,-6.262792537118984,22.868800664471326,-6.5156146123490535,25.60533004874182,-6.243191162045517,29.173316407842016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.828917404539008,18.434826118281666,-7,29,-6.243191162045517,29.173316407842016,-0.7568088379544831,-0.17331640784201596,0.7764007949720781,77.49366700000593
3806.219373545,101.309,110.634,110.834,101.728,0.0009242298659424275,3.32355926971821,-0.19188485426834934,5.9772507091277856,-0.42363884181161593,8.622256441467405,-1.4133316412629089,10.877340193341013,-3.398038259212508,14.563673960100482,-4.945148824911226,17.624319006821096,-5.77538685754594,20.29298644446592,-6.298986517213212,22.91562707276983,-6.544699389525206,25.623801122758916,-6.256964196243375,29.22644071448406,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8253879180219776,18.450929669380997,-7,29,-6.256964196243375,29.22644071448406,-0.7430358037566247,-0.22644071448405967,0.7767738427884301,0.06854099999742402
3806.718927341,101.303,111.122,110.759,101.765,-0.002906635955200354,3.321726785003568,-0.19313055539201573,5.966641231204269,-0.41944632082554567,8.614737168394779,-1.4387914951423986,10.876237997737741,-3.44124600544518,14.571345376737977,-5.033020984013106,17.613518504199465,-5.870925771278507,20.280833554601013,-6.339654305644022,22.905600811844973,-6.607034675592108,25.614778164120168,-6.31623713371462,29.21468339788781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.822092837630364,18.43750722599146,-7,29,-6.31623713371462,29.21468339788781,-0.6837628662853801,-0.21468339788781066,0.7166732997952795,0.07233399999506673
3807.218734674,101.347,111.166,110.734,101.828,0.000632896538635741,3.317963767499151,-0.18613185821876987,5.965728369815055,-0.41655642816501937,8.636760794651561,-1.4444172421524604,10.89556530192824,-3.472699958817533,14.577867264218687,-5.059760025605595,17.595161537856022,-5.890533843669838,20.284814644548415,-6.414341120191056,22.909666425995084,-6.679012425061078,25.617167663330637,-6.413458748561798,29.207727901247225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8237604697797791,18.433179586812972,-7,29,-6.413458748561798,29.207727901247225,-0.5865412514382022,-0.20772790124722462,0.6222391185029025,0.0739580000015394
3807.719115118,101.384,111.159,110.728,101.822,0.009526934668831588,3.3350072277325573,-0.191121360031272,5.984083645674447,-0.41435301058607554,8.627970277570252,-1.448700176929769,10.907314166104216,-3.4643818900240824,14.577880788091115,-5.0656302247178875,17.620185773308826,-5.886877108113296,20.287936968596327,-6.408839273561569,22.909777997942648,-6.669659620656849,25.63703423193439,-6.394585706806601,29.214114550003607,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.8274473432667306,18.43602298099196,-7,29,-6.394585706806601,29.214114550003607,-0.605414293193399,-0.21411455000360746,0.6421615894197583,39.609583000000725
3808.219067266,101.328,111.128,110.716,101.822,0.002575118720683278,3.332315977118439,-0.1895173524016156,5.961789541969006,-0.4124040910861593,8.610822007325487,-1.4477725984048953,10.892664431291408,-3.4704597059903106,14.576550377140542,-5.0707804621592425,17.611686019484825,-5.88490307367137,20.28454585758381,-6.411190032133631,22.898397659290467,-6.677060156902228,25.615787383100464,-6.395905078426817,29.204468647990925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8247047915993264,18.429575474809635,-7,29,-6.395905078426817,29.204468647990925,-0.604094921573183,-0.20446864799092523,0.6377602231887365,0.07337500000659247
3808.719092284,101.409,111.172,110.716,101.828,0.006472957720509376,3.319525774765138,-0.18875720682347574,5.968054475873499,-0.4128092788172466,8.635689027761266,-1.4441895333449122,10.902283285559228,-3.478305613873996,14.57151442514339,-5.063893945060315,17.61343905144893,-5.881378610142745,20.27818963754041,-6.384049151468996,22.89603436258284,-6.660045620855716,25.610358393560734,-6.38865523183349,29.203095974939004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8321656037055305,18.427316988113365,-7,29,-6.38865523183349,29.203095974939004,-0.6113447681665098,-0.20309597493900355,0.6441974857145811,0.07754099999601749
3809.219625358,101.422,111.178,110.716,101.822,-0.002273739416564613,3.3297633461967493,-0.1863227317780458,5.96509612877882,-0.41385071174588806,8.616187603713193,-1.451978514026702,10.900871731374052,-3.4751076445914832,14.566943356261104,-5.068572021591898,17.61921374497772,-5.890918939447314,20.273670973663798,-6.395483147401061,22.902698250724086,-6.675449451954703,25.62799521369713,-6.400360469139251,29.204663053657146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.825264017641398,18.431309911449137,-7,29,-6.400360469139251,29.204663053657146,-0.599639530860749,-0.20466305365714632,0.6336043974777693,0.07612499999964939
3809.719582894,101.415,111.159,110.716,101.822,0.0015236398152300712,3.3354636584271713,-0.18723356700824523,5.974938126941778,-0.41142293401833285,8.620434099657087,-1.444062284305395,10.906110541457702,-3.4724689013510477,14.578952554981417,-5.0721182514036,17.61893312462474,-5.873499215669714,20.290009502046654,-6.394138660838832,22.9049110943509,-6.676927884874315,25.620634000883562,-6.399319036210601,29.21147316866908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8287332282976068,18.434197258213537,-7,29,-6.399319036210601,29.21147316866908,-0.6006809637893991,-0.21147316866908028,0.6368190648260326,94.23920899999416
3810.220189857,101.422,110.791,110.703,101.815,-0.0029836551106954268,3.3391894852823985,-0.19076640218421304,5.96840271558864,-0.4189440219853644,8.640189096313273,-1.4487738474263265,10.910894611330798,-3.469947361173323,14.57797207423004,-5.063386623231727,17.614640985611388,-5.886113613876216,20.287216822389286,-6.394947361971532,22.90944328209994,-6.668524425278029,25.62514505758192,-6.3903931858205265,29.209079443248477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8282007915270087,18.43730098693686,-7,29,-6.3903931858205265,29.209079443248477,-0.6096068141794735,-0.20907944324847705,0.6444646471941966,0.08400000000108321
3810.720147338,101.415,110.616,110.734,101.79,0.00223690416829192,3.328583388326992,-0.2026307007893675,5.970025580280575,-0.4174773093720243,8.619139188871651,-1.4417483609816144,10.913100693021399,-3.455615100933391,14.569879727063078,-5.060074799545443,17.627415973608205,-5.879334253863192,20.28947361860151,-6.39406164168334,22.904939832579828,-6.6636136169504905,25.621988923852925,-6.395878289155339,29.209600112337142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8330195117338461,18.435045881208698,-7,29,-6.395878289155339,29.209600112337142,-0.6041217108446606,-0.20960011233714226,0.6394491759363072,0.08308299999981728
