TIME,M1-AL-IN,M1-AL-OUT,M1-AR-IN,M1-AR-OUT,M2-AL-IN,M2-AL-OUT,M2-AR-IN,M2-AR-OUT,PUMP,GATE,M1-PL,M1-PR,M2-PL,M2-PR,M1X,M1Y,M2X,M2Y,M3X,M3Y,M4X,M4Y,M5X,M5Y,M6X,M6Y,M7X,M7Y,M8X,M8Y,M9X,M9Y,M10X,M10Y
33.194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.634,100.528,113.297,103.365,0.04114832098791865,2.8020021134330406,0.12801699862907512,4.560754675571404,0.12801699862907512,6.388749464565615,0.09144071330648229,8.21674425355982,0.13551394834628128,11.899341205317707,0.3365018528733361,15.639510972505995,0.6188197531637737,18.45385855011244,1.4996276982262575,21.289676683942638,2.980967253791212,23.930113601378718,4.846357805243379,27.309134271943766
33.842,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.634,100.528,113.491,103.359,0.05486442798388924,2.7943085796291705,0.12801699862907512,4.542290081743182,0.14630514129037153,6.392442397418627,0.09144071330648207,8.235208847388048,0.15339062454099328,11.90598945648146,0.3500181565528797,15.64855985190024,0.6444393659799331,18.49448891173167,1.572780268871437,21.289676683942638,3.0610567109468034,23.960038972725368,4.956086661211158,27.346063459600217
34.495,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.64,100.534,113.684,103.528,0.08068300695173991,2.8620120433747687,0.09819684199814693,4.582394702821585,0.12801699862907512,6.425678652222066,0.07315257064518565,8.272138035044499,0.1463051412903651,11.928127613032911,0.32918656790332324,15.69490475399067,0.6583731358066465,18.51998760970899,1.5910684115327334,21.345070465427312,3.1089842524202806,24.040901164348064,5.0475273745176334,27.40145724108489
35.055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.647,100.54,113.778,103.74,0.09720542966233259,2.8170547469454164,0.14749782198089623,4.571191160626723,0.14042894249748938,6.392245385589495,0.08348932266636178,8.245645332443367,0.14585077013118708,11.909777690373026,0.35781146258579577,15.686876645217763,0.6869980304891191,18.548888688592534,1.6745577341990951,21.35550695048263,3.2044006610468267,24.073013458566034,5.149304839845293,27.448822913796654
35.441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.653,100.547,114.059,103.878,0.04410672162914708,2.825082855718321,0.09144071330648229,4.563062749799933,0.1097288559677787,6.402178247270351,0.05486442798388924,8.253673441216272,0.11722580568498486,11.917805799145931,0.34747471056461965,15.713369347818892,0.6949494211292394,18.57948461861397,1.6825091248392092,21.437393434568435,3.2451993262309884,24.1249468896288,5.157256230485412,27.58610317936713
36.271,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.647,100.54,114.403,103.859,0.08821344325829417,2.8140041275961245,0.14630514129037153,4.568140541277431,0.14630514129037153,6.396135330271642,0.09144071330648207,8.242594713094075,0.1538020910075777,11.906727071023735,0.3931950672178639,15.711522916610809,0.7252810156486952,18.57961478588614,1.7007972675005119,21.44477930027446,3.286238536748617,24.17753918685166,5.193832515808006,27.55655985741671
36.831,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.647,100.547,114.616,103.965,0.06784313237697925,2.779814791970349,0.1097288559677787,4.579219269399628,0.100766449384327,6.404646072241992,0.09144071330648229,8.235208847388044,0.11681433921840045,11.924454050309684,0.3365018528733361,15.731833941647118,0.6583731358066466,18.64923976650656,1.664220982177919,21.492787216053106,3.2557835999584057,24.21856047290839,5.193832515807999,27.623032367023576
37.352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.647,100.54,114.884,104.053,0.06992523083327451,2.825082855718321,0.1178097280866992,4.573207485482243,0.12801699862907512,6.402178247270351,0.09144071330648229,8.235208847388044,0.13551394834628128,11.917805799145931,0.3749069245565675,15.759530832389455,0.7315257064518322,18.64923976650656,1.751742787838769,21.51520852868362,3.3833063923397213,24.225547102630305,5.285273229114481,27.733819929992926
37.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.647,100.534,115.122,104.028,0.05163715793570134,2.825082855718321,0.1097288559677787,4.560754675571406,0.100766449384327,6.404646072241992,0.05486442798388924,8.253673441216272,0.11681433921840045,11.924454050309684,0.3535708046275403,15.768763129303565,0.6861616331564837,18.689286347632436,1.719085410161802,21.548180997537777,3.2985159063860987,24.31283426064794,5.266985086453185,27.733819929992926
38.491,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.64,100.534,115.347,104.009,0.08922634282227326,2.8064835162236186,0.16399254849154987,4.5606199299049255,0.14588607057745318,6.386046732747289,0.09998404917701542,8.235074101721569,0.16234542687811104,11.899206459651229,0.3743061890964494,15.750163789808862,0.758357184983662,18.667569614668306,1.7642050313549282,21.566510845699526,3.3436355973429546,24.331164108809688,5.348680992968903,27.733685184326447
39.115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.647,100.534,115.478,104.109,0.06992530059699775,2.8435474495465485,0.14149242076411928,4.588937439605628,0.13009219047631326,6.4187380881906275,0.07315257064518565,8.272138035044499,0.13940606672043399,11.922046519269308,0.36576285322591606,15.805692316960016,0.7132375637905358,18.72309814181946,1.719085410161802,21.640503966678903,3.3327221085840266,24.39880002362996,5.358425799759661,27.807678305305824
39.853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.64,100.54,115.716,104.247,0.06992530059699775,2.8435474495465485,0.12801699862907512,4.597683863227855,0.13009219047631326,6.4187380881906275,0.07315257064518565,8.272138035044499,0.1463051412903651,11.928127613032911,0.38682898752834216,15.816443865980915,0.7435691583099916,18.756874858462357,1.792237980806988,21.677433154335354,3.4097926101826497,24.438844984708616,5.431578370404846,27.91846586827517
40.406,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.64,100.534,116.028,104.222,0.09036495662375077,2.795539533767897,0.14630514129037153,4.568140541277431,0.14630514129037153,6.391099519148154,0.09144071330648207,8.242594713094075,0.15380216077130737,11.906727071023735,0.3840509958872125,15.794613588837818,0.7315257064518322,18.767413195181934,1.7922379808069877,21.666354426213154,3.4381708203236103,24.47297268810325,5.486442798388736,27.944316327809418
41.049,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.64,100.534,116.116,104.334,0.09036495662375077,2.795539533767897,0.14630514129037153,4.568140541277431,0.13401054001212165,6.381394731940924,0.10640377717321359,8.227487279723617,0.1538020910075777,11.906727071023735,0.3840509958872125,15.813078182666041,0.7403544457328105,18.790971499212496,1.7922379808069877,21.7032836138696,3.464657038166539,24.52008922572754,5.486442798388736,27.962780921637645
41.446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.653,100.54,116.216,104.572,0.10744283813511268,2.806618261890094,0.13649203581008873,4.572013581119041,0.14273672661322578,6.4058629390136,0.09144071330648207,8.253673441216272,0.1538020910075777,11.917805799145931,0.4051171301896386,15.834908459809137,0.7971478407904639,18.81542111096058,1.8653905514521736,21.76975612347647,3.52569262598446,24.580331104168852,5.559595369033915,28.084647212729188
42.085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.647,100.547,116.416,104.634,0.10004690629576785,2.8112344103471543,0.11648498465944335,4.550081663622191,0.14630514129037153,6.393365613022672,0.09144071330648207,8.239824995845105,0.1645932839516615,11.895814573833517,0.4023391385485089,15.828773059245297,0.804678277097018,18.838501853245862,1.8653905514521736,21.792836865761753,3.584778178082818,24.65255992329044,5.5961716543565085,28.144657142670916
42.476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.64,100.534,116.653,104.609,0.059436463649215066,2.8020021134330406,0.1097288559677787,4.542290081743182,0.13747640200939326,6.38683935845815,0.09144071330648207,8.235208847388048,0.15430620370468362,11.89119842537646,0.3840509958872125,15.842621504616464,0.804678277097018,18.833885704788806,1.9019668367747602,21.80668531113292,3.5844759616139754,24.650232760679465,5.5961716543565085,28.158505588042082
42.877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.647,100.54,116.822,104.584,0.059436463649215066,2.7835375196048133,0.11816956939470824,4.513883046824448,0.14630514129037153,6.360026731749777,0.07772460631051148,8.21674425355982,0.1645932839516615,11.872733831548233,0.39685263993914077,15.824156910788236,0.804678277097018,18.833885704788802,1.9019668367747602,21.806685311132917,3.5844759616139754,24.650232760679465,5.632747939679101,28.158505588042082
43.444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.64,100.534,117.022,104.572,0.059436463649215066,2.8020021134330406,0.12192090456615445,4.548444922873646,0.14630514129037153,6.388749464565615,0.07315257064518565,8.235208847388048,0.1645932839516615,11.89119842537646,0.39685263993914077,15.842621504616464,0.804678277097018,18.9077440801017,1.88367869411347,21.843614498789368,3.5844759616139754,24.668697354507692,5.651036082340397,28.213899369526757
44.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.64,100.534,117.203,104.553,0.10004690629576785,2.8066182618900974,0.11887292729842369,4.542290081743182,0.14630514129037153,6.378491325578004,0.07761996071880706,8.233940279979114,0.1645932839516615,11.89119842537646,0.3938984251215729,15.85256394570697,0.7960720841077323,18.889279486273477,1.8653905514521736,21.88054368644582,3.5661878189526792,24.70562654216414,5.669324225001693,28.213899369526757
44.409,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.634,100.528,117.397,104.534,0.059436463649215066,2.8040537975800284,0.12801699862907512,4.54434176589017,0.13799237454022295,6.390801148712603,0.07315257064518565,8.237260531535036,0.1645932839516615,11.893250109523448,0.3840509958872125,15.853905485677565,0.7772460631050702,18.928260358076912,1.8653905514521736,21.90105996442103,3.5661878189526792,24.707678226311128,5.705900510324287,28.252880241330196
45.049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.522,117.578,104.515,0.059436463649215066,2.8020021134330406,0.11816956939470824,4.5323476406526755,0.14630514129037153,6.378491325578004,0.05486442798388924,8.253673441216268,0.15316319478835694,11.909663019204686,0.3840509958872125,15.879550692272911,0.7681019917744252,18.926208673929924,1.8653905514521736,21.899008280274042,3.611613214564767,24.770550427503785,5.7129558556444975,28.25279684411686
45.443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.515,117.878,104.484,0.045985389055166026,2.760189187781137,0.12505231925233673,4.514835000657417,0.1526661979914843,6.353604230644084,0.08996395471633667,8.202408314849553,0.17095434065277426,11.86631133044254,0.39191518186757945,15.849098946453918,0.7927511911368343,18.88285698516778,1.8717516081532863,21.91105037299657,3.616794427101268,24.746854560333322,5.748837852347986,28.24440605607751
45.991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.522,118.01,104.484,0.043389410979871146,2.7747578497961882,0.12245641094077153,4.529403662672468,0.1500702896799191,6.359966437818519,0.0586295763734368,8.2433550082974,0.1569283431779045,11.899344586285817,0.3805008593067536,15.869232259354042,0.7718671401639727,18.934354834839283,1.9057319851643078,21.92561903501162,3.624817395326116,24.76916648455817,5.782818229359014,28.277439311920787
46.378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.515,118.147,104.472,0.03657628532259283,2.780767802355843,0.12801699862907512,4.542290081743182,0.14630514129037153,6.378491325578004,0.08360289801522391,8.227295409783473,0.15430620370468362,11.89119842537646,0.37795490182429825,15.885705533403378,0.7960720841077323,18.963137861586375,1.9202549794360566,21.93593746793049,3.6210522469365687,24.797949511305262,5.815629366292059,28.269293151011432
46.951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.622,100.515,118.322,104.459,0.0462380035135459,2.761327799228404,0.11816956939470824,4.513883046824448,0.14630514129037153,6.3518202769091605,0.08360289801522391,8.208830815955245,0.1645932839516615,11.872733831548233,0.3890386838427897,15.87955069227291,0.7960720841077323,18.944673267758148,1.938543122097353,21.954402061758714,3.657628532259155,24.742555729820584,5.852205651614652,28.26929315101143
47.391,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.515,118.503,104.459,0.0462380035135459,2.761327799228404,0.11816956939470824,4.513883046824448,0.14630514129037153,6.3518202769091605,0.05486442798388924,8.23520884738804,0.1645932839516615,11.872733831548233,0.3890386838427897,15.87955069227291,0.804678277097018,18.96313786158637,1.938543122097353,21.954402061758714,3.71005457842886,24.800411490019542,5.907070079598535,28.26929315101143
48.076,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.622,100.515,118.666,104.447,0.061737829501988806,2.7827010117453845,0.1250429709128078,4.508430390507963,0.1531785428084711,6.354574075433291,0.09047629953332348,8.20337815963876,0.17146668546976107,11.867281175231748,0.3959120853608893,15.874098035956424,0.8115516786151176,18.957685205269886,1.9454165236154526,21.948949405442228,3.7376545044224403,24.792496854988773,5.968807909100525,28.282305088523167
48.451,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.522,118.722,104.609,0.05486442798388924,2.7943085796291705,0.11816956939470824,4.5323476406526755,0.14630514129037153,6.378491325578004,0.08360289801522391,8.227295409783473,0.1645932839516615,11.89119842537646,0.3779549715880215,15.910324968362065,0.8229664197583144,18.9816024554146,1.9751194074199458,22.00979584324339,3.7490692455656376,24.816414105133486,6.016798935566314,28.287757744839656
48.988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.522,118.891,104.659,0.05486442798388924,2.775843985800943,0.11816956939470824,4.513883046824448,0.14630514129037153,6.360026731749777,0.08360289801522391,8.208830815955245,0.15316319478835694,11.891198425376459,0.4023391385485089,15.898015286101133,0.859542705080901,18.981602455414595,2.011695692742539,21.99133124941516,3.803933673549527,24.834878698961706,6.053375220888906,28.306222338667876
49.498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.522,119.072,104.634,0.05486442798388924,2.8016944453351975,0.11816956939470824,4.5397335063587025,0.14630514129037153,6.377670736443415,0.05486442798388924,8.261059306922295,0.15316319478835694,11.917048884910713,0.39685263993914077,15.923865745635387,0.8412545624196109,19.00745291494885,1.9934075500812423,22.03564630277764,3.8115012241592714,24.90848244511396,6.089951506211493,28.350537392030354
50.519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.515,119.247,104.609,0.09036495662375077,2.806618261890094,0.14630514129037153,4.579219269399628,0.15327202620372815,6.395783568714712,0.08360289801522391,8.245760003611696,0.15339062454099328,11.924454050309684,0.4051171301896386,15.945696022778483,0.8397122259253293,19.022313537647406,1.9751194074199458,22.06518962472806,3.803933673549527,24.908737074274605,6.071663363550196,28.380080713980774
51.045,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.622,100.515,119.566,104.59,0.1097288559677787,2.8250828557183176,0.21945771193555097,4.634613050884303,0.20116956927425456,6.425678652222059,0.0653147553539275,8.282689191268144,0.13454841835348108,11.909663019204682,0.49377985185498496,15.971873661414032,0.8484107860902242,19.076333871274958,2.029983835403835,22.157512593869182,3.8072587523440915,24.959095044635788,6.089951506211493,28.398545307809
51.444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.522,119.728,104.759,0.09767298616607145,2.790216762976229,0.14630514129036531,4.542290081743184,0.1097288559677787,6.425678652222066,0.12801699862906868,8.272138035044499,0.11799990400869187,11.944550876928977,0.40986957485506315,15.99033825524226,0.8128892585682924,19.088998625624086,2.011695692742539,22.13904800004096,3.80393367354952,24.945666261931056,6.144815934195383,28.398545307809
51.874,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.522,119.885,104.815,0.09278868805509166,2.792602951655425,0.14872887272171242,4.546739365336737,0.15395403640673155,6.3800097324427725,0.09386444473782296,8.239658130981603,0.15581435597233417,11.910438740075016,0.4516262355494207,15.957858351179365,0.8740098883704013,19.0567576433075,2.087271994819059,22.088103502149842,3.879509975626047,24.931650951696383,6.238680378933205,28.42145918523078
52.394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.622,100.522,120.041,104.797,0.048006374485903835,2.7766132969192263,0.14020911699118033,4.53613517017588,0.16459328395166795,6.378491325578004,0.07315257064518565,8.253673441216268,0.16459328395166795,11.909663019204686,0.4136603962964487,15.941978577906687,0.8961189904034939,19.078028651976027,2.0848482633877183,22.10211881238451,3.9502388148398917,24.96413085575928,6.272832932824452,28.453939089293677
52.872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.522,120.216,104.784,0.06506862892223353,2.777851012994173,0.1473652708980644,4.541219653152762,0.17174950762228147,6.37126605585712,0.0985969369770956,8.227983577667164,0.17960001991199315,11.918470441126535,0.4344338019970082,15.946183797864926,0.884987071412811,19.08516474866306,2.0920044870583316,22.11335813649185,3.957395038510505,24.97537017986662,6.316565441817657,28.465178413401013
53.372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.622,100.515,120.366,104.765,0.029718231824607422,2.758148703090999,0.11816956939470824,4.513883046824448,0.14630514129037153,6.360026731749777,0.08360289801522391,8.208830815955245,0.1645932839516615,11.872733831548233,0.39685263993914077,15.934944473757582,0.859542705080901,19.073925424555718,2.0482719780651317,22.12058340621273,3.931950672178595,24.9825954495875,6.296836120067406,28.45393908929367
53.894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.628,100.515,120.491,104.753,0.04828068546362485,2.7948009331099186,0.11816956939470824,4.513883046824448,0.14630514129037153,6.360026731749777,0.05486442798388924,8.23520884738804,0.1645932839516615,11.872733831548233,0.4023391385485089,15.934944473757582,0.859542705080901,19.09239001838394,2.0848482633877183,22.139048000040955,3.931950672178595,24.9825954495875,6.309409218147044,28.45393908929367
54.374,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.622,100.515,120.578,104.734,0.045985319291436344,2.7601892582179772,0.124530626095821,4.507460616155596,0.1526661979914843,6.353604301080924,0.08996395471633667,8.202408385286393,0.17095434065277426,11.86631140087938,0.3929554985765855,15.937937757522713,0.8659037617820138,19.08596758771509,2.0729211774275345,22.132625569372102,3.9383117288797083,24.976173018918647,6.315770274848157,28.46598125245304
55.108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,120.71,104.728,0.05120685526261237,2.78815366806187,0.1377706654132662,4.542290081743182,0.1567554686604098,6.38083602696104,0.08360289801522391,8.227295409783473,0.15380216077130737,11.899341205317707,0.38659444187547276,15.962824782019792,0.859542705080901,19.092390018383945,2.0848482633877183,22.175977187697406,3.966088575687004,25.04045120978646,6.3253375329516635,28.50635466049604
55.689,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.684,100.503,120.822,104.728,0.09747695009094026,2.78507621227822,0.12528156286189773,4.529270184869025,0.15341713475756102,6.367207414953738,0.10813224329326743,8.204874167589795,0.16091408447476718,11.896263749534057,0.39116298935440197,15.95853806664278,0.8666546985480905,19.089312562600295,2.091960256854908,22.172899731913756,3.9390626656457846,25.034911775288524,6.33480935427553,28.46932622733825
56.073,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.684,100.503,120.803,104.915,0.07207681396245436,2.825082855718321,0.12801699862907512,4.597683863227855,0.1463051412903651,6.407214058393839,0.07315257064518565,8.216744253559822,0.13551394834628128,11.936270392974158,0.3840509958872125,16.008802849070484,0.8412545624196046,19.149835413578774,2.0848482633877183,22.249835563010308,3.9789772848712266,25.103934239217338,6.32769736080834,28.50933287077835
56.443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.509,120.766,105.09,0.09036495662375077,2.795539533767897,0.1651756715513697,4.546265254996394,0.15921443077429354,6.3885322373646645,0.12801699862907512,8.205665525437626,0.1538020910075777,11.906727071023735,0.40965442351851555,15.986645392826084,0.8778308477421974,19.13670507174642,2.1397126913716074,22.238756834888108,4.041679528146368,25.082304284434652,6.3642736461309335,28.5351833303126
56.894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.509,120.91,105.134,0.09747695009094026,2.78507621227822,0.1351289920962646,4.539212625959532,0.15341713475756102,6.367207414953738,0.1351289920962646,8.195202203947948,0.16091408447476718,11.896263749534057,0.4808499820713572,16.001425435784732,0.9215191265319799,19.126241750256742,2.18340097016139,22.209828919570207,4.08536780693615,25.108770150601423,6.429298044849743,28.59857838413582
57.384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.69,100.509,121.022,105.115,0.07207681396245436,2.825082855718321,0.12801699862907512,4.579219269399633,0.14092621834926766,6.418075559315088,0.1097288559677787,8.23520884738805,0.13551394834628128,11.936270392974158,0.43478582976750735,16.036201932871958,0.8898742996003568,19.163095922683294,2.158000834032904,22.26830015683853,4.059967670807664,25.167241387869748,6.400849931453526,28.63858502757592
57.926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.509,121.16,105.103,0.09036495662375077,2.806618261890094,0.14630514129037153,4.560754675571406,0.1645932839516615,6.3887494645656115,0.12801699862907512,8.216744253559822,0.1576942093817304,11.903581925441081,0.4737379886041677,16.02296741495977,0.9144071330647904,19.17035162111715,2.158000834032904,22.249835563010304,4.07825581346896,25.14877679404152,6.437426216776113,28.620120433747694
58.639,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,121.278,105.09,0.09036495662375077,2.806618261890094,0.12801699862907512,4.560754675571406,0.1645932839516615,6.3887494645656115,0.12801699862907512,8.216744253559822,0.1538020910075777,11.917805799145931,0.45307397242880376,16.01773733904373,0.9144071330647904,19.17035162111715,2.158000834032904,22.249835563010304,4.066273893218723,25.142409726725433,6.422463152909388,28.638585027575918
59.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.69,100.509,121.422,105.072,0.09036495662375077,2.806618261890094,0.14630514129037153,4.579219269399628,0.1645932839516615,6.3887494645656115,0.12801699862907512,8.216744253559822,0.1538020910075777,11.917805799145931,0.40511706042591533,16.019554327654543,0.8778308477421974,19.221642175181515,2.158000834032904,22.28676475066675,4.07825581346896,25.18570598169797,6.444076513892702,28.65704962140414
59.405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,121.516,105.072,0.10790006960714016,2.803848544641127,0.14630514129037153,4.560754675571406,0.14630514129037153,6.3887494645656115,0.12801699862907512,8.216744253559822,0.1538020910075777,11.917805799145931,0.4728790575874555,16.027267442898705,0.8961189904034939,19.184712987525064,2.158000834032904,22.28676475066675,4.07825581346896,25.18570598169797,6.444741501746125,28.65704962140414
59.872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,121.628,105.059,0.09036495662375077,2.795539533767897,0.15659222153734964,4.5496759474492094,0.15327202620372815,6.384704840592516,0.12801699862907512,8.205665525437626,0.1576942093817304,11.892503197318884,0.40511706042591533,16.008475599532346,0.9056192753283051,19.19521624670052,2.158000834032904,22.275686022544555,4.096543956130257,25.17462725357577,6.444741501746125,28.645970893281945
60.372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,121.741,105.053,0.09036495662375077,2.806618261890094,0.12801699862907512,4.560754675571406,0.14630514129037153,6.3887494645656115,0.1097288559677787,8.216744253559822,0.1576942093817304,11.903581925441081,0.4023391385485089,16.027267442898705,0.8961189904034939,19.184712987525064,2.158000834032904,22.305229344494975,4.07825581346896,25.18570598169797,6.444741501746125,28.65704962140414
60.897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,121.841,105.034,0.07168230008172616,2.7725671233357474,0.16321503174517615,4.5350648120222985,0.17174950762228147,6.363059601016504,0.10904733411086354,8.220070210499422,0.17975057003659356,11.883973155655577,0.4094953622191224,16.001577579349597,0.9032752140741074,19.21441690546063,2.183445200364814,22.279539480945868,4.137838083309279,25.180942690691374,6.491318836031698,28.668288945511485
61.376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.678,100.503,121.953,105.028,0.0462380035135459,2.7871782587626583,0.12078682540698549,4.538940669337332,0.15443317368928877,6.377670736443415,0.07315257064518565,8.242594713094075,0.1538020910075777,11.906727071023735,0.40898943566509827,16.03465330860473,0.8961189904034939,19.229028040887542,2.1762889766942006,22.312615210201002,4.112393716977369,25.19555375568145,6.465874469699788,28.682900080938396
61.981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,122.047,105.022,0.03962426259032359,2.792462148421084,0.12078682540698549,4.538940669337332,0.14630514129037153,6.385877191284031,0.07315257064518565,8.242594713094075,0.15430620370468362,11.898584291082487,0.4023391385485089,16.03465330860473,0.8961189904034939,19.210563447059318,2.158000834032904,22.312615210201002,4.128243338297022,25.216480398660792,6.465874469699788,28.682900080938396
62.611,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,100.69,100.503,122.147,105.009,0.05120685526261237,2.806618261890094,0.11816956939470824,4.550812234480899,0.15295543840695447,6.395463926354818,0.07315257064518565,8.253673441216272,0.15430620370468362,11.909663019204684,0.4023391385485089,16.045732036726932,0.9144071330647904,19.244209996430047,2.158000834032904,22.36062312597965,4.1378397576387504,25.21787011742693,6.487718609094676,28.69397880906059
63.012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,122.085,105.209,0.05120685526261237,2.795539533767897,0.12078682540698549,4.538940669337332,0.15443317368928877,6.377670736443415,0.07315257064518565,8.242594713094075,0.15430620370468362,11.898584291082487,0.39685263993914077,16.03465330860473,0.9144071330647904,19.23313126830785,2.1762889766942006,22.349544397857454,4.151408384114147,25.230021035060446,6.474002502098705,28.66443548711017
63.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,122.172,105.247,0.053630586693953264,2.7926030220922584,0.12452392877795271,4.535606330414298,0.15685690512062966,6.374734224767776,0.07557630207652655,8.239658201418436,0.1601179408130713,11.889566685643246,0.41141316709643916,16.031716796929096,0.9351190071574277,19.244556123040127,2.2335771361094308,22.346607886181815,4.208696543529371,25.24554911721303,6.494714376191343,28.69842816309098
63.967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,122.285,105.234,0.05500423449440728,2.783302260573951,0.1367832296099365,4.545799949260502,0.1550713722712329,6.373794738254707,0.08191880162604703,8.238718714905367,0.16646044036259178,11.888627199130177,0.41775566664595964,16.030777310416028,0.9414615067069482,19.243616636527058,2.258207778320241,22.345668399668746,4.215039043078891,25.22614503687174,6.501056875740863,28.715953270406132
64.387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,122.378,105.222,0.03657628532259283,2.78815366806187,0.11816956939470824,4.5397335063587025,0.14630514129037153,6.377670736443415,0.09144071330648207,8.224130119265848,0.1538020910075777,11.906727071023735,0.42561496916538255,16.05311790243296,0.9326952757260868,19.247492634715766,2.2128652620167935,22.368008991685677,4.206272812098029,25.266950222716893,6.4922906447600015,28.719829268594843
65.076,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,100.684,100.503,122.472,105.215,0.09036495662375077,2.795539533767897,0.11816956939470824,4.5397335063587025,0.14630514129037153,6.377670736443415,0.09144071330648207,8.224130119265848,0.1576942093817304,11.892503197318884,0.42561496916538255,16.05311790243296,0.9144071330647904,19.26595722854399,2.2311534046780896,22.368008991685677,4.206272812098029,25.28541481654512,6.4922906447600015,28.719829268594843
