TIME,M1-AL-IN,M1-AL-OUT,M1-AR-IN,M1-AR-OUT,M2-AL-IN,M2-AL-OUT,M2-AR-IN,M2-AR-OUT,PUMP,GATE,M1-PL,M1-PR,M2-PL,M2-PR,M1X,M1Y,M2X,M2Y,M3X,M3Y,M4X,M4Y,M5X,M5Y,M6X,M6Y,M7X,M7Y,M8X,M8Y,M9X,M9Y,M10X,M10Y
24.644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.359,115.784,108.172,0.034968510451634405,2.995119419494543,-0.07315257064518588,5.170086271902809,-0.256033997258144,7.4412313127743985,-0.6766612784679429,9.52773041536375,-1.499627698226251,13.257578368665062,-2.4650714630578134,17.33138305488577,-3.2309051569864353,20.538783178115903,-3.5961803617550077,23.97369005408322,-3.5661878189526792,27.438386428741335,-3.7797560769870637,31.73688130995459
25.149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.359,115.978,108.172,0.03657628532259283,2.9912642001723384,-0.07315257064518588,5.170086271902809,-0.256033997258144,7.4412313127743985,-0.6766612784679429,9.52773041536375,-1.499627698226251,13.257578368665062,-2.4377018968934356,17.337167468697874,-3.2370012510493495,20.551092930813667,-3.5661878189526792,23.98550738286339,-3.547899676291383,27.475315616397786,-3.694204817581748,31.75910138454583
25.736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.359,116.147,108.172,0.038608363186048544,2.9912642001723384,0.018288142661296414,5.170086271902809,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.52773041536375,-1.499627698226251,13.257578368665062,-2.468899259274931,17.356718198530857,-3.239814822191664,20.566716807062647,-3.562360022735562,24.01556602070297,-3.5113233909687898,27.512244804054234,-3.650313247289148,31.821881031736524
26.227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.353,104.359,116.372,108.165,0.018288142661296414,2.9912642001723384,-0.07315257064518588,5.170086271902809,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.564659603020198,-1.499627698226251,13.257578368665062,-2.502315805837849,17.370542484067418,-3.2187131083880596,20.56955752464189,-3.5438581240122717,24.03222996726624,-3.4747471056461974,27.530709397882458,-3.584475961613969,31.85142435368695
26.729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.359,116.578,108.172,0.03657628532259283,2.972799606344111,-0.05486442798388946,5.170086271902809,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.54619500919197,-1.499627698226251,13.257578368665062,-2.4506111166136346,17.356718198530857,-3.2187131083880596,20.606486712298338,-3.5257837374129686,24.05249520835942,-3.438170820323604,27.54917399171068,-3.5185040319441407,31.874080291416803
27.206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.353,104.353,116.747,108.172,0.018288142661296414,2.9912642001723384,-0.018288142661296636,5.188550865731031,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.52773041536375,-1.499627698226251,13.257578368665062,-2.4650714630578134,17.368312242542217,-3.2004249657267634,20.588022118470114,-3.5072818386896847,24.069159154922687,-3.401594535001011,27.58610317936713,-3.438170820323604,31.8883535413434
27.808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.353,116.922,108.165,0.06286549039820777,2.9912642001723384,-0.046863365569570936,5.184447638310722,-0.22974479218252908,7.422766718946177,-0.6503720733923279,9.52773041536375,-1.4733384931506361,13.257578368665062,-2.438782257982199,17.368312242542217,-3.192423903312445,20.62495130612656,-3.4629182470147617,24.08942439601587,-3.320440901941514,27.58610317936713,-3.348970359844345,31.91494253109878
28.341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.353,117.116,108.165,0.045720356653237815,2.9912642001723384,-0.05486442798388946,5.188550865731031,-0.256033997258144,7.422766718946177,-0.6861711210234656,9.555058005777102,-1.5166095848481607,13.258897298411433,-2.4650714630578134,17.368312242542217,-3.191619527530868,20.61537710881251,-3.4747471056461974,24.11475953966096,-3.3467301070171285,27.62303236702358,-3.3467301070171285,31.98067651048452
28.905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.353,104.347,117.335,108.165,0.03657628532259283,2.972799606344111,-0.07315257064518588,5.170086271902809,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.54619500919197,-1.499627698226251,13.257578368665062,-2.4506111166136346,17.393647386187308,-3.1821368230654663,20.64341589995479,-3.438170820323604,24.11475953966096,-3.310153821694535,27.659961554680027,-3.2552893937106457,31.98067651048452
29.476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.353,104.353,117.503,108.165,0.03657628532259283,2.972799606344111,-0.0656221343386254,5.170086271902809,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.52773041536375,-1.4982209824188268,13.24337478076886,-2.4506111166136346,17.393647386187308,-3.1699447744670843,20.63726098838749,-3.4137865835993937,24.133224133489186,-3.2370012510493495,27.67842614850825,-3.2187131083880596,32.036070291969196
30.038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.353,117.703,108.165,0.03657628532259283,2.972799606344111,-0.05486442798388946,5.170086271902809,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.52773041536375,-1.4982209824188268,13.24337478076886,-2.4650714630578134,17.405241430198664,-3.16384868040417,20.64341589995479,-3.404919613795583,24.158403118669774,-3.2187131083880596,27.69689074233648,-3.145560537742874,32.054534885797416
30.578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.353,104.353,117.903,108.172,0.07679926022492745,2.981592236530492,0.008001062414318305,5.207015459559258,-0.22974479218252908,7.422766718946177,-0.6503720733923279,9.52773041536375,-1.4733384931506361,13.257578368665062,-2.438782257982199,17.405241430198664,-3.169148072695571,20.661880493783013,-3.3570171872641064,24.174769469602687,-3.155847617989852,27.7153553361647,-3.0461187620220738,32.07299947962564
31.051,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,101.359,104.353,118.072,108.159,0.0,2.97690283376442,-0.07315257064518588,5.170086271902809,-0.256033997258144,7.422766718946177,-0.6766612784679429,9.52773041536375,-1.4982209824188268,13.24337478076886,-2.462041205776945,17.41442005424406,-3.16384868040417,20.69880968143946,-3.373295995037206,24.19308825918125,-3.16384868040417,27.75228452382115,-3.017543539113805,32.091464073453864
