TIME,M1-AL-IN,M1-AL-OUT,M1-AR-IN,M1-AR-OUT,M2-AL-IN,M2-AL-OUT,M2-AR-IN,M2-AR-OUT,PUMP,GATE,M1-PL,M1-PR,M2-PL,M2-PR,M1X,M1Y,M2X,M2Y,M3X,M3Y,M4X,M4Y,M5X,M5Y,M6X,M6Y,M7X,M7Y,M8X,M8Y,M9X,M9Y,M10X,M10Y
15.136,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,100.972,103.434,101.69,103.04,0.12888792900697021,2.8637705694120434,0.24558366988810576,4.927408692643146,0.2090073845655127,7.061915711011142,0.06270224327514762,9.081942303993616,-0.22339447909549248,12.873001628341271,-0.3579250379346579,15.85844823895194,-0.9065693177735321,17.944947341541287,-1.25820041171322,20.26141454165058,-1.3820610269672207,22.45030823562802,-2.2416037320481217,25.55235999876971
15.579,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.009,103.478,101.728,103.103,0.07315257064518588,2.8527797464606586,0.21945771193555097,4.948511145964117,0.16459328395166173,7.071939436209911,-0.018288142661296414,9.084580163486367,-0.3309118946556284,12.875396128567065,-0.5133439033340752,15.887709461375838,-1.0865678978624673,17.95840929999559,-1.4630514129036645,20.31105321104675,-1.6276446968553262,22.508339876605444,-2.5420518299201103,25.610391639747128
16.181,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.015,103.547,101.803,103.184,0.12888785924324053,2.8637705694120434,0.24558360012437608,4.927408692643146,0.19071917214048661,7.069301576717168,0.000681521856908951,9.093181628100957,-0.3230740793643705,12.891222862902541,-0.5255663689177801,15.910764635089802,-1.0894508141502197,18.018805716854185,-1.473501810037426,20.34534453921045,-1.6380950939890877,22.52416661094092,-2.55953615490966,25.623377656503365
17.942,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.009,103.528,101.778,103.19,0.11130663243577943,2.8773392396722635,0.23326925571115642,4.958041249819091,0.18701102071655273,7.081469540064893,-0.025290467548378492,9.156729318546896,-0.3368315562509345,12.922098779345445,-0.5525614433913051,15.936350111248572,-1.1379333958421018,18.04116110060659,-1.5282466629918614,20.387571140397757,-1.7332439587195039,22.610192949601544,-2.637490981521915,25.695147861388442
18.737,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,100.997,103.834,101.778,103.434,0.09897114961303632,2.9358704186876636,0.18288142661295792,5.040834115105238,0.09557030741007044,7.173196895324288,-0.10972885596777249,9.232296914112164,-0.45805635834106595,12.978696044602966,-0.7387063474271833,16.031458786800336,-1.360890037781908,18.106126050621388,-1.8288142661295808,20.47723455550077,-2.0482719780651255,22.69298581488769,-3.1089842524202806,25.776572984201152
19.329,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.003,103.84,101.853,103.44,0.08708641023562858,2.907733861217597,0.1463051412903651,5.040834115105238,0.09144071330647585,7.182726999179261,-0.12079798760343285,9.259021987833899,-0.5120679945162816,13.017538648898146,-0.8151286742307795,16.056283192950588,-1.4718801521846367,18.1787109983837,-1.938543122097353,20.51416374315722,-2.231153404678084,22.748379596372363,-3.3251168157975375,25.808466360734112
19.887,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.015,103.903,101.872,103.522,0.0888888956708882,2.92320284686512,0.18288142661295792,5.022369521277017,0.10972885596777227,7.182726999179261,-0.10972885596777249,9.250761507940384,-0.5486442798388744,13.017538648898146,-0.8595427050809012,16.082661224383383,-1.5179158408875477,18.187624920800953,-2.0482719780651255,20.532628336985443,-2.3268743319764837,22.77391576674622,-3.438170820323604,25.850431359514047
20.456,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.009,103.928,101.897,103.54,0.0888888956708882,2.9232029173019605,0.18288142661295792,5.03673088768493,0.07315257064518565,7.219656186835708,-0.13752684118459135,9.296553692181964,-0.5669324225001706,13.036003242726371,-0.8961189904034941,16.101125818211607,-1.5626902711555022,18.197812341205633,-2.103136406049015,20.569557524641894,-2.4140348312910413,22.803773377857034,-3.547899676291383,25.850431359514047
20.952,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,101.015,103.99,101.903,103.603,0.09141336592518501,2.9265912108410532,0.1914876196022437,5.02236952127701,0.11833504895705804,7.201191593007481,-0.11941080563978312,9.269226101768606,-0.6102645574595098,13.038366680307668,-0.9321358403928268,16.074536758019388,-1.627236648811402,18.21627686459702,-2.1676827837049144,20.588022118470114,-2.4785812089469417,22.84070256551348,-3.6464998223999565,25.897547897138335
21.51,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.009,104.065,101.909,103.653,0.1065525134408829,2.926929730272885,0.21031364060489954,5.040834115105239,0.08229664197583086,7.219656186835708,-0.14667091251524256,9.315018286010185,-0.6244273616046148,13.060285426116263,-0.970368874723299,16.12771480796699,-1.6550769108472678,18.243018702285624,-2.214057942707318,20.61210637435201,-2.569484043912058,22.859167159341705,-3.758213316896282,25.90582514099872
